baseId,name,shortName,county,country,lat,lon,validFrom,validTo
SN77051,MS POLARGIRL,MS Polargirl,,Norge,,,2025-02-11T00:00:00.000Z,
SN42940,SIRDAL - SINNES,Sinnes,AGDER,Norge,58.923,6.9097,2007-07-02T00:00:00.000Z,
SN5330,FV24 STORSJØEN,Fv24 Storsjøen,INNLANDET,Norge,60.35817,11.58983,2012-01-01T00:00:00.000Z,
SN91675,E6 DJUPVIK,E6 Djupvik,TROMS,Norge,69.7537,20.506,2015-11-02T00:00:00.000Z,
SN7950,RENA FLYPLASS,Rena flyplass,INNLANDET,Norge,61.1847,11.3747,2011-12-09T00:00:00.000Z,
SN69640,E6 RONGLAN,E6 Ronglan,TRØNDELAG,Norge,63.6622,11.1028,2022-10-05T00:00:00.000Z,
SN57340,JØLSTER - KVAMSFJELLET,Kvamsfjellet,VESTLAND,Norge,61.4573,6.096,2015-09-07T00:00:00.000Z,
SN91729,ARNØYA - TROLLTINDEN,Trolltinden,TROMS,Norge,70.075,20.431,2014-09-19T00:00:00.000Z,
SN26970,FV319 SAGBUKTA,Fv319 Sagbukta,BUSKERUD,Norge,59.6625,10.38017,2011-07-14T00:00:00.000Z,
SN20962,TAMBAR,Tambar,NORDSJØEN,Norge,56.9828,2.9588,2026-01-14T00:00:00.000Z,
SN85640,E10 KÅKERN BRU,E10 Kåkern bru,NORDLAND,Norge,68.0185,13.18033,2012-01-01T00:00:00.000Z,
SN76937,TROLL C,Troll C,NORDSJØEN,Norge,60.8858,3.6097,1997-01-01T00:00:00.000Z,
SN20926,HJELMSØYBANKEN,Hjelmsøybanken,BARENTSHAVET,Norge,72.49,20.15,2018-04-09T00:00:00.000Z,
SN77350,FV76 TOSENFJELLET,Fv76 Tosenfjellet,NORDLAND,Norge,65.3125,13.14267,2015-11-05T00:00:00.000Z,
SN69661,E39 KVIVSVEIEN,E39 Kvivsveien,MØRE OG ROMSDAL,Norge,62.0385,6.4187,2014-09-11T00:00:00.000Z,
SN76946,ROSS RIG,Ross Rig,KONTINENTALSOKKELEN,Norge,,,1980-10-01T00:00:00.000Z,
SN32060,GVARV - NES,Gvarv,TELEMARK,Norge,59.3822,9.2128,1997-05-13T00:00:00.000Z,
SN62295,MOLDE - HINDALSRØRA,Hindalsrøra,MØRE OG ROMSDAL,Norge,62.756,7.2088,2016-10-21T00:00:00.000Z,
SN50865,GULLFJELLET,Gullfjellet,VESTLAND,Norge,60.3828,5.542,2016-08-10T00:00:00.000Z,
SN43490,E39 UALAND,E39 Ualand,ROGALAND,Norge,58.5385,6.3041,2021-11-17T00:00:00.000Z,
SN88690,HEKKINGEN FYR,Hekkingen fyr,TROMS,Norge,69.6005,17.83117,1979-11-01T00:00:00.000Z,
SN64242,RV70 FREI,Rv70 Frei,MØRE OG ROMSDAL,Norge,63.08567,7.79783,2014-01-06T00:00:00.000Z,
SN49860,RV7 DYRANUT,Rv7 Dyranut,VESTLAND,Norge,60.36933,7.4945,2011-01-01T00:00:00.000Z,
SN82410,HELLIGVÆR II,Helligvær,NORDLAND,Norge,67.4048,13.8958,2005-01-27T00:00:00.000Z,
SN6840,RV3 RENA,Rv3 Rena,INNLANDET,Norge,61.1215,11.36333,2011-04-14T00:00:00.000Z,
SN76928,HEIDRUN,Heidrun,NORSKEHAVET,Norge,65.32285,7.3156,1995-10-21T00:00:00.000Z,
SN83280,FV835 ENGELØYBRUA,Fv835 Engeløybrua,NORDLAND,Norge,67.90283,15.18267,2011-01-01T00:00:00.000Z,
SN70980,E6 KVAM,E6 Kvam,TRØNDELAG,Norge,64.1492,11.7635,2011-01-01T00:00:00.000Z,
SN62950,E39 GJEMNESSUNDBRUA,E39 Gjemnessundbrua,MØRE OG ROMSDAL,Norge,62.97117,7.77933,2016-11-16T00:00:00.000Z,
SN210,TRYSIL - NORDRE KANKEN,Trysilfjellet ,INNLANDET,Norge,61.3188,12.1887,2018-10-11T00:00:00.000Z,
SN88430,FV7862 KAPERSKARET,Fv7862 Kaperskaret,TROMS,Norge,69.29717,17.2905,2021-11-16T00:00:00.000Z,
SN66530,MELDAL - MUAN,Meldal,TRØNDELAG,Norge,63.026787,9.716463,1969-12-01T00:00:00.000Z,
SN77000,POLARBJØRN,M/V Polarbjørn,,Norge,,,1983-06-01T00:00:00.000Z,
SN90305,E8 LAVANGSDALEN,E8 Lavangsdalen,TROMS,Norge,69.43383,19.26083,2014-12-01T00:00:00.000Z,
SN33890,VÅGSLI,Vågsli,TELEMARK,Norge,59.7663671,7.3653533,1994-09-27T00:00:00.000Z,
SN64870,TÅGDALEN,Tågdalen,MØRE OG ROMSDAL,Norge,63.0493,9.0878,2007-11-21T00:00:00.000Z,
SN120,FV2168 FLERMOBERGET,Fv2168 Flermoberget,INNLANDET,Norge,61.21767,12.69817,2012-01-01T00:00:00.000Z,
SN98640,FINNESVATNET,Finnesvatnet,FINNMARK,Norge,70.2467,30.368,2022-09-29T00:00:00.000Z,
SN98550,VARDØ RADIO,Vardø radio,FINNMARK,Norge,70.3707,31.0962,1829-06-01T00:00:00.000Z,
SN24820,RV7 NESBYEN,Rv7 Nesbyen,BUSKERUD,Norge,60.5325,9.15483,2015-11-04T00:00:00.000Z,
SN93140,ALTA LUFTHAVN,Alta LH,FINNMARK,Norge,69.9775,23.3582,1963-12-01T00:00:00.000Z,
SN10070,FV30 OSMOEN,Fv30 Osmoen,INNLANDET,Norge,62.50033,11.17233,2011-03-14T00:00:00.000Z,
SN94235,RV94 SKJÅHOLMEN,Rv94 Skjåholmen,FINNMARK,Norge,70.54583,23.73033,2015-11-05T00:00:00.000Z,
SN20540,GRAN,Gran,INNLANDET,Norge,60.3558,10.5592,2005-01-01T00:00:00.000Z,
SN76964,NJORD A,Njord A,NORSKEHAVET,Norge,64.271,7.2015,2014-03-27T00:00:00.000Z,
SN86600,STOKMARKNES LH - SKAGEN,Stokmarknes LH,NORDLAND,Norge,68.5801001,15.0289351,1972-06-01T00:00:00.000Z,
SN67140,SKJETLEIN,Skjetlein,TRØNDELAG,Norge,63.3403,10.2973,1991-01-02T00:00:00.000Z,
SN490391007,300 KV MAURANGER – SAMNANGER-7,300 kV Mauranger – Samnanger-7,,Norge,60.12191,6.29518,2025-04-22T13:01:12.000Z,
SN59110,KRÅKENES,Kråkenes,VESTLAND,Norge,62.034,4.9865,1991-10-01T00:00:00.000Z,
SN20280,HØNEFOSS - HVERVEN,Hverven,BUSKERUD,Norge,60.14033,10.26617,2005-01-01T00:00:00.000Z,
SN99600,FARKOLLEN,Farkollen,FINNMARK,Norge,69.8043,28.9937,2022-06-09T00:00:00.000Z,
SN17400,FV120 RØDSUND,Fv120 Rødsund,ØSTFOLD,Norge,59.4765,10.79,2010-01-05T00:00:00.000Z,
SN94190,REVSBOTN - DANIELSVIKA,Danielsvika,FINNMARK,Norge,70.67058,24.48363,2025-11-18T00:00:00.000Z,
SN26650,DARBU,Darbu,BUSKERUD,Norge,59.6878,9.8507,2011-04-03T00:00:00.000Z,
SN71850,HALTEN FYR,Halten fyr,TRØNDELAG,Norge,64.1727,9.4052,1983-09-01T00:00:00.000Z,
SN72200,FV17 GRYTA,Fv17 Gryta,TRØNDELAG,Norge,64.33983,11.28133,2014-09-11T00:00:00.000Z,
SN38735,RV41 HYNNEKLEIV,Rv41 Hynnekleiv,AGDER,Norge,58.60417,8.40417,2014-09-11T00:00:00.000Z,
SN98595,E75 DOMEN,E75 Domen,FINNMARK,Norge,70.33379,31.02379,2025-01-13T00:00:00.000Z,
SN17050,RÅDE - TOMB,Tomb,ØSTFOLD,Norge,59.3188,10.8145,1942-03-01T00:00:00.000Z,
SN71805,FV715 MOMYR,Fv715 Momyr,TRØNDELAG,Norge,64.09717,10.52483,2012-01-01T00:00:00.000Z,
SN23420,FAGERNES,Fagernes,INNLANDET,Norge,60.9785,9.224,1892-10-01T00:00:00.000Z,
SN4920,ÅRNES,Årnes,AKERSHUS,Norge,60.1268,11.3933,1998-12-01T00:00:00.000Z,
SN77287,E6 SVENNINGÅSEN,E6 Svenningåsen,NORDLAND,Norge,65.54786,13.378075,2026-01-09T00:00:00.000Z,
SN55970,FV55 KONGSNES,Fv55 Kongsnes,VESTLAND,Norge,61.1645,6.20867,2014-12-01T00:00:00.000Z,
SN39040,KJEVIK,Kjevik,AGDER,Norge,58.2,8.0767,1939-06-01T00:00:00.000Z,
SN20953,VALEMON,Valemon,NORDSJØEN,Norge,61.0407,2.339,2015-01-03T00:00:00.000Z,
SN87120,ANDØYA - TROLLTINDEN,Trolltinden,NORDLAND,Norge,69.2413,16.003,2007-08-01T00:00:00.000Z,
SN98580,VARDØ LUFTHAVN,Vardø LH,FINNMARK,Norge,70.3512896,31.0502314,1998-10-07T00:00:00.000Z,
SN47225,KARMØY - HEMNES,Hemnes,ROGALAND,Norge,59.203132,5.171293,2024-11-05T00:00:00.000Z,
SN81650,SALTDAL - NORDNES,Saltdal − Nordnes,NORDLAND,Norge,66.9368,15.3155,1997-06-01T00:00:00.000Z,
SN66120,FV714 VÅVATNET,Fv714 Våvatnet,TRØNDELAG,Norge,63.30933,9.5685,2013-01-01T00:00:00.000Z,
SN85840,VÆRØY HELIPORT,Værøy,NORDLAND,Norge,67.6527,12.7228,1997-02-20T00:00:00.000Z,
SN67340,E6 BUVATNET,E6 Buvatnet,TRØNDELAG,Norge,62.86133,10.02133,2012-01-01T00:00:00.000Z,
SN4950,FV175 FOLMO,Fv175 Folmo,AKERSHUS,Norge,60.14683,11.494,2014-09-11T00:00:00.000Z,
SN61060,REKDAL,Rekdal,MØRE OG ROMSDAL,Norge,62.6512,6.7552,2008-05-26T00:00:00.000Z,
SN65680,FRØYFJORDEN - EDØYA,Edøya,TRØNDELAG,Norge,63.658,8.6952,2026-02-23T00:00:00.000Z,
SN3290,RAKKESTAD,Rakkestad,ØSTFOLD,Norge,59.3882,11.3905,1991-01-01T00:00:00.000Z,
SN20301,HØNEFOSS - HØYBY,Hønefoss,BUSKERUD,Norge,60.1665,10.2478,2005-05-30T00:00:00.000Z,
SN54645,E16 FILEFJELL-SMEDDALEN,E16 Filefjell Smeddalen,VESTLAND,Norge,61.16767,8.04133,2017-11-27T00:00:00.000Z,
SN53990,FV50 VESTREDALEN,Fv50 Vestredalen,VESTLAND,Norge,60.74183,7.57483,2012-01-01T00:00:00.000Z,
SN74670,E6 NAMSSKOGAN,E6 Namsskogan,TRØNDELAG,Norge,65.0627,13.3025,2011-01-01T00:00:00.000Z,
SN95350,BANAK,Banak,FINNMARK,Norge,70.06,24.9793,1945-08-01T00:00:00.000Z,
SN19655,E16 BJØRUM,E16 Bjørum,AKERSHUS,Norge,59.939003,10.425091,2025-12-16T00:00:00.000Z,
SN12280,RV3 STABEKKEN,Rv3 Stabekken,INNLANDET,Norge,60.8165,11.28533,2020-10-12T00:00:00.000Z,
SN76931,TROLL A,Troll A,NORDSJØEN,Norge,60.6435,3.7193,1998-01-04T00:00:00.000Z,
SN76967,OSEBERG SØR,Oseberg Sør ,NORDSJØEN,Norge,60.3902,2.797,2014-06-02T00:00:00.000Z,
SN20929,JOHAN SVERDRUP,Johan Sverdrup,NORDSJØEN,Norge,58.8353,2.5457,2019-06-01T00:00:00.000Z,
SN82000,SETSÅ,Setså,NORDLAND,Norge,67.1658,15.4857,2009-02-04T00:00:00.000Z,
SN55820,FJÆRLAND - BREMUSEET,Fjærland,VESTLAND,Norge,61.4234562,6.7642989,2005-11-20T00:00:00.000Z,
SN96400,SLETTNES FYR,Slettnes fyr,FINNMARK,Norge,71.0888,28.217,1927-11-28T00:00:00.000Z,
SN13150,FÅVANG,Fåvang,INNLANDET,Norge,61.4582,10.1872,2009-11-18T00:00:00.000Z,
SN76922,STATFJORD A,Statfjord A,NORDSJØEN,Norge,61.2553,1.8522,1978-01-01T00:00:00.000Z,
SN63940,E6 GRØNBAKKEN,E6 Grønbakken,TRØNDELAG,Norge,62.2767,9.5877,2012-01-01T00:00:00.000Z,
SN76240,SØMNA - KVALØYFJELLET,Kvaløyfjellet,NORDLAND,Norge,65.2193,11.9928,2014-02-10T00:00:00.000Z,
SN89985,SJUFJELLET,Sjufjellet,TROMS,Norge,69.1025,19.5442,2014-09-24T00:00:00.000Z,
SN69655,FROSTA,Frosta,TRØNDELAG,Norge,63.5652,10.6932,1989-12-01T00:00:00.000Z,
SN50500,FLESLAND,Flesland,VESTLAND,Norge,60.2892,5.2265,1955-10-02T00:00:00.000Z,
SN97710,ISKORAS II,Iškoras ,FINNMARK,Norge,69.3003,25.346,2014-09-15T00:00:00.000Z,
SN50850,FV587 HAUKELAND,Fv587 Haukeland,VESTLAND,Norge,60.357,5.4515,2011-01-01T00:00:00.000Z,
SN76330,BRØNNØYSUND LUFTHAVN,Brønnøysund,NORDLAND,Norge,65.46072,12.21959,1968-07-01T00:00:00.000Z,
SN84925,E10 GROVFJORD VEGKRYSS,E10 Grovfjord vegkryss,NORDLAND,Norge,68.5368463,17.2150822,2023-07-14T00:00:00.000Z,
SN69520,E14 TEVELDALEN,E14 Teveldalen,TRØNDELAG,Norge,63.34067,12.0385,2011-08-22T00:00:00.000Z,
SN1980,FV21 JÅVALL,Fv21 Jåvall,ØSTFOLD,Norge,59.607317,11.61527,2026-01-08T00:00:00.000Z,
SN13760,FV51 VALDRESFLYE,Fv51 Valdresflye,INNLANDET,Norge,61.38917,8.81033,2017-11-27T00:00:00.000Z,
SN3730,E18 SMÅLENENES BRU,E18 Smålenenes bru,ØSTFOLD,Norge,59.59233,11.095,2011-01-01T00:00:00.000Z,
SN25630,GEILO - OLDEBRÅTEN,Geilo,BUSKERUD,Norge,60.5299,8.1951,2006-07-01T00:00:00.000Z,
SN57830,FV614 LANGESI,Fv614 Langesi,VESTLAND,Norge,61.8325,5.45867,2018-11-28T00:00:00.000Z,
SN93170,ALTA - KAISKURU,Kaiskuru,FINNMARK,Norge,69.9553,23.3715,2025-01-30T00:00:00.000Z,
SN89940,DIVIDALEN II,Dividalen,TROMS,Norge,68.78167,19.70167,2009-10-08T00:00:00.000Z,
SN76958,ÅSGARD B,Åsgard B,NORSKEHAVET,Norge,65.1103,6.7912,2014-01-01T00:00:00.000Z,
SN62980,GJEMNES - REINSFJELLET,Reinsfjellet,MØRE OG ROMSDAL,Norge,62.93,7.925,2015-09-02T00:00:00.000Z,
SN61580,E136 BRUSTUGLIA,Brustuglia,MØRE OG ROMSDAL,Norge,62.2943,8.1255,2013-01-01T00:00:00.000Z,
SN96310,MEHAMN LUFTHAVN,Mehamn LH,FINNMARK,Norge,71.033,27.8298,1974-08-01T00:00:00.000Z,
SN84880,KATTERAT,Katterat,NORDLAND,Norge,68.3995,17.966,2016-10-13T00:00:00.000Z,
SN9310,HJERKINN II,Hjerkinn,INNLANDET,Norge,62.2205817,9.5419597,2010-09-06T00:00:00.000Z,
SN50231,EIKELANDSOSEN,Eikelandsosen,VESTLAND,Norge,60.2500911,5.7436545,2022-09-19T00:00:00.000Z,
SN490391001,300 KV MAURANGER – SAMNANGER-1,300 kV Mauranger – Samnanger-1,,Norge,60.13058,6.32913,2025-04-22T13:01:09.000Z,
SN49800,FET I EIDFJORD,Fet i Eidfjord,VESTLAND,Norge,60.4080734,7.2803489,1884-09-01T00:00:00.000Z,
SN3003,E6 SOLBERGTÅRNET SYD,E6 Solbergtårnet,ØSTFOLD,Norge,59.2046108,11.1780095,2024-08-21T00:00:00.000Z,
SN84970,EVENES LUFTHAVN,Evenes LH,NORDLAND,Norge,68.4912,16.6833,1973-07-01T00:00:00.000Z,
SN10055,TOLGA,Tolga,INNLANDET,Norge,62.4068454,10.9957948,2024-12-09T00:00:00.000Z,
SN9400,RV3 BERGERØNNINGEN,Rv3 Bergerønningen,INNLANDET,Norge,62.179,10.6165,2011-03-30T00:00:00.000Z,
SN55928,BALESTRAND - BALE,Balestrand ,VESTLAND,Norge,61.2028,6.5285,2005-01-01T00:00:00.000Z,
SN3990,RV22 KROKEDAL,Rv22 Krokedal,ØSTFOLD,Norge,59.75817,11.29233,2014-09-11T00:00:00.000Z,
SN24670,FV280 ENDERUD BRU,Fv280 Enderud bru,BUSKERUD,Norge,60.26833,9.69183,2011-01-01T00:00:00.000Z,
SN490381015,300 KV SAUDA – BLÅFALLI-15,300 kV Sauda – Blåfalli-15,,Norge,59.65893,6.32296,2025-04-25T09:01:14.000Z,
SN71880,ÅFJORD - FARMANNSØYA,Farmannsøya,TRØNDELAG,Norge,64.18412,10.1228,2025-11-18T00:00:00.000Z,
SN45350,LYSEBOTN,Lysebotn,ROGALAND,Norge,59.05512,6.6467,1895-01-01T00:00:00.000Z,
SN65160,FV6192 BREKKA,Fv6192 Brekka,MØRE OG ROMSDAL,Norge,63.352649,8.865115,2025-10-17T00:00:00.000Z,
SN84910,E10 SKITDALSHØGDA,E10 Skitdalshøgda,NORDLAND,Norge,68.516,17.8725,2011-05-04T00:00:00.000Z,
SN90490,TROMSØ - LANGNES,Tromsø LH,TROMS,Norge,69.6767,18.9133,1964-09-30T00:00:00.000Z,
SN76934,STATFJORD B,Statfjord B,NORDSJØEN,Norge,61.2063,1.8288,1981-01-01T00:00:00.000Z,
SN76530,TJØTTA,Tjøtta,NORDLAND,Norge,65.8295,12.4255,1984-09-01T00:00:00.000Z,
SN1400,BREKKE SLUSE,Brekke sluse,ØSTFOLD,Norge,59.1477,11.5583,1925-11-01T00:00:00.000Z,
SN77490,KAPPFJELLET,Kappfjellet,NORDLAND,Norge,65.3143,13.4483,2017-10-19T00:00:00.000Z,
SN86740,BØ I VESTERÅLEN III,Bø Vesterålen,NORDLAND,Norge,68.6072,14.4347,2002-12-03T00:00:00.000Z,
SN58030,FV615 HYEN,Fv615 Hyen,VESTLAND,Norge,61.75033,5.94667,2011-01-01T00:00:00.000Z,
SN92760,HASVIK HAVN,Hasvik havn,FINNMARK,Norge,70.4838,22.1618,2022-11-10T00:00:00.000Z,
SN47300,UTSIRA FYR,Utsira,ROGALAND,Norge,59.3065,4.8723,1860-01-01T00:00:00.000Z,
SN57770,YTTERØYANE FYR,Ytterøyane fyr,VESTLAND,Norge,61.5717,4.6817,1984-09-01T00:00:00.000Z,
SN76925,DRAUGEN,Draugen,NORSKEHAVET,Norge,64.352,7.77915,1993-10-01T00:00:00.000Z,
SN94635,VANNFJORDEN,Vannfjorden,FINNMARK,Norge,71.02,25.39,2025-11-18T00:00:00.000Z,
SN50395,E39 MOBERGSBRUA,E39 Mobergsbrua,VESTLAND,Norge,60.1912,5.4442,2023-09-06T00:00:00.000Z,
SN78800,VARNTRESK,Varntresk,NORDLAND,Norge,65.8255,14.1942,1999-09-24T00:00:00.000Z,
SN17280,GULLHOLMEN,Gullholmen,ØSTFOLD,Norge,59.4352,10.578,2000-11-01T00:00:00.000Z,
SN9250,FV29 GRAVBEKKLIA,Fv29 Gravbekklia,INNLANDET,Norge,62.18383,9.71817,2015-11-04T00:00:00.000Z,
SN87000,ÅNSTADBLÅHEIA,Ånstadblåheia,NORDLAND,Norge,68.7183,15.3112,2014-10-24T00:00:00.000Z,
SN11000,FV705 LANGSVOLA,Fv705 Langsvola,TRØNDELAG,Norge,62.8715,11.80767,2013-01-01T00:00:00.000Z,
SN49085,FOLGEFONNA SKISENTER,Folgefonna,VESTLAND,Norge,60.2263,6.4347,2015-09-25T00:00:00.000Z,
SN2970,E16 ØYERMOEN,E16 Øyermoen,INNLANDET,Norge,60.2525,12.4562,2014-09-11T00:00:00.000Z,
SN31680,HANSBU,Hansbu AVS ,VESTLAND,Norge,60.0825,7.4247,2015-03-03T00:00:00.000Z,
SN87763,E10 TJELDSUNDBRUA ØST,E10 Tjeldsundbrua øst,TROMS,Norge,68.6269,16.5921,2006-03-15T00:00:00.000Z,
SN30280,FV353 BRUMYRDAL,Fv353 Brumyrdal,TELEMARK,Norge,59.1255,9.50767,2012-01-01T00:00:00.000Z,
SN5590,KONGSVINGER,Kongsvinger,INNLANDET,Norge,60.1904283,12.0069224,2006-07-01T00:00:00.000Z,
SN87117,FV82 KJØLHÅGEN,Fv82 Kjølhågen,NORDLAND,Norge,69.271,16.04017,2015-11-04T00:00:00.000Z,
SN18240,E6 FURUSET,E6 Furuset,OSLO,Norge,59.93783,10.8905,2013-10-07T00:00:00.000Z,
SN85448,SVOLVÆR LH - NORD,Svolvær LH - N ,NORDLAND,Norge,68.2458,14.6712,2017-06-08T00:00:00.000Z,
SN24960,GOL - STAKE,Gol − Stake,BUSKERUD,Norge,60.7188,8.9478,1963-12-01T00:00:00.000Z,
SN94680,HONNINGSVÅG LUFTHAVN,Honningsvåg,FINNMARK,Norge,71.0105,25.9782,1977-07-01T00:00:00.000Z,
SN47910,MIDTBOTN,Midtbotn,VESTLAND,Norge,59.9153256,6.1824628,2022-09-19T00:00:00.000Z,
SN44985,FV450 HUNNEDALEN,Fv450 Hunnedalen,AGDER,Norge,58.89333,6.6665,2012-01-01T00:00:00.000Z,
SN46510,E134 MIDTLÆGER,E134 Midtlæger,VESTLAND,Norge,59.8402,6.9825,1967-02-01T00:00:00.000Z,
SN75220,RØRVIK LUFTHAVN,Rørvik,TRØNDELAG,Norge,64.835,11.1408,1989-01-01T00:00:00.000Z,
SN87772,SÆTERTINDEN VED TJELDSUNDET,Sætertinden,TROMS,Norge,68.5863,16.3608,2015-09-08T00:00:00.000Z,
SN58703,RV15 SKJERDINGSDALEN,Rv15 Skjerdingsdalen,VESTLAND,Norge,61.96317,7.25433,2022-01-11T00:00:00.000Z,
SN23300,FV51 GOLSFJELLET,Fv51 Golsfjellet,BUSKERUD,Norge,60.8175,9.1185,2014-09-11T00:00:00.000Z,
SN7420,RENA - ØRNHAUGEN,Rena øvingsfelt,INNLANDET,Norge,61.37635,11.49939,2014-02-07T00:00:00.000Z,
SN84210,LOSISTUA,Losistua,NORDLAND,Norge,68.1905,17.7905,2014-10-01T00:00:00.000Z,
SN39970,E39 MONANKRYSSET,E39 Monankrysset,AGDER,Norge,58.111,7.8298,2022-11-22T00:00:00.000Z,
SN67280,SOKNEDAL,Soknedal,TRØNDELAG,Norge,62.9535,10.1788,2007-12-20T00:00:00.000Z,
SN89360,BARDUFOSS - RUSTAFJELLET,Rustafjellet ,TROMS,Norge,69.0422,18.4572,1991-07-01T00:00:00.000Z,
SN60650,LINGE,Linge,MØRE OG ROMSDAL,Norge,62.288,7.2173,1961-01-01T00:00:00.000Z,
SN32290,RV36 SELJORD,Rv36 Seljord,TELEMARK,Norge,59.4895,8.64433,2014-09-11T00:00:00.000Z,
SN700,DREVSJØ,Drevsjø,INNLANDET,Norge,61.887,12.0462,1947-10-20T00:00:00.000Z,
SN82290,BODØ VI,Bodø,NORDLAND,Norge,67.2726458,14.3826294,1953-01-01T00:00:00.000Z,
SN24350,RV350 NAKKERUD,Rv350 Nakkerud,BUSKERUD,Norge,60.05183,10.049,2012-01-01T00:00:00.000Z,
SN77230,MOSJØEN LUFTHAVN,Mosjøen LH,NORDLAND,Norge,65.7842,13.218,1987-01-01T00:00:00.000Z,
SN89010,KISTEFJELL,Kistefjell,TROMS,Norge,69.2897,18.1288,2013-07-03T00:00:00.000Z,
SN63880,E6 DRIVSTUA,E6 Drivstua,TRØNDELAG,Norge,62.4272,9.6227,2022-09-15T00:00:00.000Z,
SN62480,ONA II,Ona,MØRE OG ROMSDAL,Norge,62.8585,6.5378,1978-09-01T00:00:00.000Z,
SN74350,NAMSSKOGAN,Namsskogan,TRØNDELAG,Norge,64.7422,12.846,1895-07-01T00:00:00.000Z,
SN88023,FV848 FORNES,Fv848 Fornes,NORDLAND,Norge,68.8691,17.4772,2006-03-15T00:00:00.000Z,
SN83600,E6 ULVSVÅGSKARET,E6 Ulvsvågskaret,NORDLAND,Norge,68.1083,15.8873,2023-11-02T00:00:00.000Z,
SN48170,E39 MEHAMMAR,E39 Mehammar,VESTLAND,Norge,59.91267,5.488,2012-01-01T00:00:00.000Z,
SN96250,FV888 STORE REINOKSEVATN,Fv888 Store Reinoksevatn,FINNMARK,Norge,70.72783,27.497,2014-12-01T00:00:00.000Z,
SN67890,FV30 RUGLDALEN,Fv30 Rugldalen,TRØNDELAG,Norge,62.74033,11.3245,2011-08-23T00:00:00.000Z,
SN25830,FINSEVATN,Finse,VESTLAND,Norge,60.5938,7.527,1993-10-01T00:00:00.000Z,
SN33555,E134 VINJE,E134 Vinje,TELEMARK,Norge,59.61818,7.85386,2013-10-07T00:00:00.000Z,
SN79700,STORFORSHEI,Storforshei,NORDLAND,Norge,66.3962,14.53,2011-06-09T00:00:00.000Z,
SN25115,HEMSEDAL SKISENTER,Hemsedal Skis,BUSKERUD,Norge,60.8397,8.4968,2016-10-13T00:00:00.000Z,
SN63820,DRIVDALEN,Drivdalen,TRØNDELAG,Norge,62.4474975,9.5817569,2014-09-11T00:00:00.000Z,
SN92350,NORDSTRAUM I KVÆNANGEN,Nordstraum,TROMS,Norge,69.8362,21.8958,1965-08-01T00:00:00.000Z,
SN31853,E134 GVAMMEN,E134 Gvammen,TELEMARK,Norge,59.5993,8.7152,2020-09-16T00:00:00.000Z,
SN81315,FV17 SALTSTRAUMBRUA,Fv17 Saltstraumbrua,NORDLAND,Norge,67.23133,14.6125,2020-09-16T00:00:00.000Z,
SN41175,LAUDAL - KLEIVEN,Kleiven,AGDER,Norge,58.2772,7.4388,2016-06-17T00:00:00.000Z,
SN67005,E39 KALLFOSS,E39 Kallfoss,TRØNDELAG,Norge,63.3297,9.9983,2013-01-01T00:00:00.000Z,
SN22890,FV33 TONSÅSEN,Fv33 Tonsåsen,INNLANDET,Norge,60.86433,9.545,2015-11-05T00:00:00.000Z,
SN16610,FOKSTUGU,Fokstugu,INNLANDET,Norge,62.1133,9.2862,1968-06-01T00:00:00.000Z,
SN35110,E18 ØSTERHOLTHEIA,E18 Østerholtheia,AGDER,Norge,58.851,9.11967,2011-01-01T00:00:00.000Z,
SN61810,FV660 VISTDALSHEIA,Fv660 Vistdalsheia,MØRE OG ROMSDAL,Norge,62.65783,8.0425,2015-11-04T00:00:00.000Z,
SN99420,E6 KIRKENES SYD,E6 Kirkenes syd,FINNMARK,Norge,69.6873,30.005,2013-07-22T00:00:00.000Z,
SN27161,HORTEN - SKOPPUM,SKOPPUM,VESTFOLD,Norge,59.3845,10.3985,2018-09-27T00:00:00.000Z,
SN91740,SØRKJOSEN LUFTHAVN,Sørkjosen,TROMS,Norge,69.7902,20.9524,1974-08-01T00:00:00.000Z,
SN96890,KORGÅSEN,Korgåsen,FINNMARK,Norge,69.9363,28.3773,2022-06-08T00:00:00.000Z,
SN38250,E18 STUDEVANN,E18 Studevann,AGDER,Norge,58.1995,8.1865,2013-12-19T00:00:00.000Z,
SN60500,TAFJORD,Tafjord,MØRE OG ROMSDAL,Norge,62.2305,7.4218,1925-01-01T00:00:00.000Z,
SN31970,GAUSTATOPPEN,Gaustatoppen,TELEMARK,Norge,59.8497,8.6562,1935-09-01T00:00:00.000Z,
SN77403,E6 MAJAVATN,E6 Majavatn,NORDLAND,Norge,65.217,13.36867,2006-03-15T00:00:00.000Z,
SN91480,E8 GALGO,E8 Galgo,TROMS,Norge,69.1467,20.7468,2004-12-24T00:00:00.000Z,
SN90735,GLIMBUKTA,Glimbukta,TROMS,Norge,69.83,19.36,2025-11-18T00:00:00.000Z,
SN56490,VÆRLANDET,Værlandet,VESTLAND,Norge,61.3043,4.7407,2022-10-11T00:00:00.000Z,
SN13030,GAUSDAL - FOLLEBU,Follebu,INNLANDET,Norge,61.22651,10.26141,2005-01-01T00:00:00.000Z,
SN60240,ÅKERNESET,Åkerneset,MØRE OG ROMSDAL,Norge,62.191,6.9933,2011-10-31T00:00:00.000Z,
SN1600,FV21 AREBEKKEN,Fv21 Arebekken,ØSTFOLD,Norge,59.25433,11.68433,2014-09-11T00:00:00.000Z,
